"battery_id","battery_formula","working_ion","formula_charge","formula_discharge","max_delta_volume","average_voltage","gravimetric_capacity","volumetric_capacity","gravimetric_energy","volumetric_energy","atomic_fraction_charge","atomic_fraction_discharge","stability_charge","stability_discharge","steps","max_voltage_step"
"mp-772118_Na","Na1-3CuCSO7","Na","NaCuCSO7","Na3CuCSO7",0.00974020186894675,2.93065891905172,185.742940545109,551.318485810387,544.349205359416,1615.7264376783,0.0909090909090909,0.230769230769231,0.029455655833333,0.0895622251923101,2,1.89741342500001
"mp-776196_Na","Na4-6Ni2C4SO16","Na","Na4Ni2C4SO16","Na6Ni2C4SO16",0.0172400218205249,4.29987769905172,90.6337874741387,265.270612687085,389.714201540642,1140.63119170698,0.148148148148148,0.206896551724138,0.0466674373148113,0,1,0
"mp-771954_Na","Na1-2VCSO7","Na","NaVCSO7","Na2VCSO7",0.0109530703226317,2.88892209905173,105.937832387921,268.544378280985,306.046145111103,775.803788992044,0.0909090909090909,0.166666666666667,0.082909587840911,0.0522710715933723,1,0
"mp-1176405_Na","Na2-2.5FePCO7","Na","Na2FePCO7","Na5Fe2P2(CO7)2",0.0277570109382592,2.77427683655174,49.9469112783064,141.91437548089,138.56655901671,393.709764670339,0.166666666666667,0.2,0.0143967327083336,0.00545994700000207,1,0
"mp-772553_Na","Na0-2Ti3Cr(PO4)6","Na","Ti3Cr(PO4)6","Na2Ti3Cr(PO4)6",0.00630133323859372,5.01066339655174,66.0619232140528,190.616023733943,331.014060554466,955.112732919903,0,0.0555555555555556,0.0510362039852819,0.0166253395833333,1,0
"mp-779142_Na","Na4-6Cu2C4SO16","Na","Na4Cu2C4SO16","Na6Cu2C4SO16",0.0243676752930182,3.70959385405172,89.1705087038488,261.720669438613,330.786371050463,970.877386827782,0.148148148148148,0.206896551724138,0.05160347537036,0.0429718625862092,1,0
"mp-769599_Na","Na1-3CrPCO7","Na","NaCrPCO7","Na3CrPCO7",0.0735930470868242,3.03101267905172,194.25186965901,550.073639323676,588.77987986596,1667.28017520218,0.0909090909090909,0.230769230769231,0.0564230335795513,0.0126886324439042,2,2.75061182999997
"mp-770912_Na","Na2-3MnSiCO7","Na","Na2MnSiCO7","Na3MnSiCO7",0.035664476688424,3.17083143155172,97.1070434389787,282.335691874071,307.910065561372,895.238886043205,0.166666666666667,0.230769230769231,0.0230785222309056,0.00041294138888226,1,0
"mp-770560_Na","Na4-6Cr2C4SO16","Na","Na4Cr2C4SO16","Na6Cr2C4SO16",0.0398529223752813,2.08597984905171,92.7340338229711,254.270206833574,193.441325875998,530.402527669046,0.148148148148148,0.206896551724138,0.00514708756172677,0.0175663950195926,1,0
"mp-769506_Na","Na2-2.5FePCO7","Na","Na2FePCO7","Na5Fe2P2(CO7)2",0.0262484795122395,2.75380081155172,49.9469112783064,141.203780208473,137.543844812702,388.847084532264,0.166666666666667,0.2,0.0145027410416665,0.00638075600000221,1,0
"mp-770948_Na","Na1-3CoPCO7","Na","NaCoPCO7","Na3CoPCO7",0.066817102717883,3.92340555530173,189.488257869107,564.932711426892,743.4392835881,2216.46013838394,0.0909090909090909,0.230769230769231,0.0537819437499962,0,2,0.186373892500001
"mp-23689_Na","Na0-2CoH8(SO6)2","Na","CoH8(SO6)2","Na2CoH8(SO6)2",0.0367476890521812,4.99718452905173,145.226496176897,345.960402103755,725.723599903581,1728.8279690574,0,0.08,0.0759341263405888,0.00119864459999608,1,0
"mp-770548_Na","Na4-6Cr2P(CO4)4","Na","Na4Cr2P(CO4)4","Na6Cr2P(CO4)4",0.0218161264971086,2.99561051405172,92.9094338496565,259.048709191333,278.320476894624,776.009036905084,0.148148148148148,0.206896551724138,0.0639227909979407,0.044695043735631,2,0.759875695000005
"mp-768461_Na","Na4-6Co2P(CO4)4","Na","Na4Co2P(CO4)4","Na6Co2P(CO4)4",0.0186755912047418,4.69808672905173,90.7276176229399,262.006926055415,426.246216312814,1230.93126222058,0.148148148148148,0.206896551724138,0.117078197222223,0.0221886845632167,2,1.13702412500001
"mp-757045_Na","Na0-1Ti3Nb(CuO4)3","Na","Ti3Nb(CuO4)3","NaTi3Nb(CuO4)3",0.0175592701067111,3.33730899655172,41.7385369620115,210.695822214892,139.294394906227,703.157063013619,0,0.05,0.068243266292292,0.0684975798749967,1,0
"mp-770947_Na","Na1-3VSiCO7","Na","NaVSiCO7","Na3VSiCO7",0.0269090283765743,2.93265605780173,197.067679986078,562.918806337202,577.931725508104,1650.84724745531,0.0909090909090909,0.230769230769231,0.0881286600000015,0.00135558060897623,2,1.0597561175
"mp-1176385_Na","Na2-2.5MnPCO7","Na","Na2MnPCO7","Na5Mn2P2(CO7)2",0.0197150411938032,3.0996227965517,50.1163235165694,139.600859913588,155.341698851319,432.710007806379,0.166666666666667,0.2,0.0102540883333333,0.00439612400000744,1,0
"mp-769570_Na","Na3-6Fe2P(CO4)4","Na","Na3Fe2P(CO4)4","Na6Fe2P(CO4)4",0.0946780683995609,3.64645330488505,137.529166040766,355.65188562943,501.493682027435,1296.86799374204,0.115384615384615,0.206896551724138,0.0886063000961528,0.0490865883908116,2,0.996519759999984
"mp-768027_Na","Na2-2.5MnPCO7","Na","Na2MnPCO7","Na5Mn2P2(CO7)2",0.0129790585753509,3.15561179655174,50.1163235165694,139.627616259253,158.14766168869,440.610552992099,0.166666666666667,0.2,0.00903627500000148,0.000987463200006644,1,0
"mp-21590_Na","Na2-6Fe2C4SO16","Na","Na2Fe2C4SO16","Na6Fe2C4SO16",0.0344283116130115,3.90408833780172,183.030589878312,506.140619811933,714.567591404887,1976.0176910955,0.08,0.206896551724138,0.0834367784000012,0,2,1.17883476749999
"mp-769529_Na","Na2-2.5MnPCO7","Na","Na2MnPCO7","Na5Mn2P2(CO7)2",0.00533322730036834,3.16565964155175,50.1163235165694,140.665936084887,158.651222739354,445.300476805024,0.166666666666667,0.2,0.0110727012500007,0.00254051860000626,1,0
"mp-773088_Na","Na0-1V3Fe2CuO12","Na","V3Fe2CuO12","NaV3Fe2CuO12",0.00863770923954665,4.16859410155172,49.3542458444391,179.791521204277,205.737818113662,749.477874801159,0,0.0526315789473684,0.0475361933680549,0.00807385736841404,1,0
"mp-778480_Na","Na4-6V2P(CO4)4","Na","Na4V2P(CO4)4","Na6V2P(CO4)4",0.00527899812127308,3.03063877655173,93.2503434451164,254.26284696952,282.608106771536,770.578843462267,0.148148148148148,0.206896551724138,0.0815182103395191,0.030187753498562,2,0.423246009999986
"mp-769459_Na","Na1.5-2.5NiPCO7","Na","Na3Ni2P2(CO7)2","Na5Ni2P2(CO7)2",0.0218633610428831,4.11283493155173,98.8444418687117,288.390487811951,406.530873307372,1186.10247220024,0.130434782608696,0.2,0.0408026232608671,0.00621132597500296,1,0
"mp-768103_Na","Na1-3VPCO7","Na","NaVPCO7","Na3VPCO7",0.0632043720177033,2.44061373030172,194.997103114071,548.658146856996,475.912607229263,1339.06260646108,0.0909090909090909,0.230769230769231,0.0367010054545327,0.0131264395472694,2,1.6342629975
"mp-771487_Na","Na4-6Mn2P(CO4)4","Na","Na4Mn2P(CO4)4","Na6Mn2P(CO4)4",0.0324674882752423,3.87639305905173,91.9714644517277,248.168968507964,356.5175464315,962.000466996299,0.148148148148148,0.206896551724138,0.0737393246026228,0.0254739851149459,1,0
"mp-542864_Na","Na0-2NiH12(SO7)2","Na","NiH12(SO7)2","Na2NiH12(SO7)2",0.180779739770467,4.56883197155172,132.38901012964,286.350977375667,604.863142162382,1308.28950051903,0,0.0645161290322581,0.0514001446551724,0.0170211099999991,1,0
"mp-778605_Na","Na4-6Ni2P(CO4)4","Na","Na4Ni2P(CO4)4","Na6Ni2P(CO4)4",0.0255214977481777,4.31512748905172,90.8013253506217,266.630857442404,391.819295062797,1150.54614237915,0.148148148148148,0.206896551724138,0.071954193611111,0.0165617185057476,2,0.0667106250000415
"mp-772859_Na","Na0-2Ti3Fe(PO4)6","Na","Ti3Fe(PO4)6","Na2Ti3Fe(PO4)6",0.0218452136963638,4.13938374155169,65.7500378059092,189.951701550027,272.164637500189,786.282985076259,0,0.0555555555555556,0.036345302365195,0.0556818476388861,1,0
"mp-772662_Na","Na0-2MnH4(SO5)2","Na","MnH4(SO5)2","Na2MnH4(SO5)2",0.133276296695114,4.23959766905173,162.890624050059,415.91378156462,690.590710033011,1763.30709884785,0,0.105263157894737,0.0187107706372469,0.00687323587719568,1,0
"mp-769465_Na","Na1.5-2.5MnPCO7","Na","Na3Mn2P2(CO7)2","Na5Mn2P2(CO7)2",0.0133028462284284,3.35924704405173,100.232647033139,282.742136156525,336.706223263552,949.800685112678,0.130434782608696,0.2,0.00295851891305787,0.00354674280000644,2,0.529130764999991
"mp-556404_Na","Na0-2MnPO4F","Na","MnPO4F","Na2MnPO4F",0.286561754856125,3.86497267467672,249.446803639404,790.647981246102,964.105079851745,3055.8328428045,0,0.222222222222222,0.0353066182738013,0,1,0
"mp-769486_Na","Na1.5-2.5NiPCO7","Na","Na3Ni2P2(CO7)2","Na5Ni2P2(CO7)2",0.0167617881417457,3.98507234655172,98.8444418687117,290.783650274171,393.902251901342,1158.79388353697,0.130434782608696,0.2,0.0418957623913014,0.0174380207750024,2,0.362819830000007
"mp-768085_Na","Na1-2MnPCO7","Na","NaMnPCO7","Na2MnPCO7",0.0518459814448655,3.87745916655173,104.735079291943,284.103889566359,406.105993260066,1101.60123085208,0.0909090909090909,0.166666666666667,0.0194045872727218,0.00930668666666712,2,0.57732716000001
"mp-22135_Na","Na1-3FePCO7","Na","NaFePCO7","Na3FePCO7",0.0109748113615968,3.44389966405172,191.579709075057,561.990676161262,659.781295722714,1935.43950083197,0.0909090909090909,0.230769230769231,0.0406217059545497,0,2,1.757291475
"mp-753652_Na","Na1.5-3NiPCO7","Na","Na3Ni2P2(CO7)2","Na3NiPCO7",0.0211706095825932,4.05395275321839,142.236765134487,431.557449406343,576.621125625829,1749.51351019275,0.130434782608696,0.230769230769231,0.0435165556521708,0,3,0.439436418333315
"mp-19261_Na","Na1-3MnPCO7","Na","NaMnPCO7","Na3MnPCO7",0.073265602924695,3.36955836155172,192.202734859632,550.889671703018,647.638332359383,1856.25489957939,0.0909090909090909,0.230769230769231,0,0,2,0.812261170000014
"mp-1199354_Mg","Mg0-1ZnH20PtC4(NO3)4","Mg","ZnH20PtC4(NO3)4","MgZnH20PtC4(NO3)4",0.185324057131509,-1.53257548999999,89.1867718880325,182.443513541901,-136.685460627819,-279.6084571638,0,0.0232558139534884,0.0554881678571428,0.208467949331395,1,0
"mp-1195165_Mg","Mg0-0.25CdCuAsHO5","Mg","CdCuAsHO5","MgCd4Cu4As4(HO5)4",0.0991614349325165,1.366229345,39.6518786234361,194.319703956855,54.1735601597165,265.485281857567,0,0.027027027027027,0.0418874402546274,0.0969922256362592,1,0
"mp-24706_Mg","Mg0-0.5Co3AgP3(HO6)2","Mg","Co3AgP3(HO6)2","MgCo6Ag2P6(HO6)4",0.0450141206282264,-0.765255379999995,45.9125817923869,191.164836950057,-35.1348502263139,-146.289919942853,0,0.0232558139534884,0.00575556841268909,0.177601553410853,1,0
"mp-1229072_Mg","Mg0-0.5AlGaCu2(AsO5)2","Mg","AlGaCu2(AsO5)2","MgAl2Ga2Cu4(AsO5)4",0.05614347804956,1.395848475,49.106187092794,191.580118846876,68.5447963665411,267.41681673273,0,0.0303030303030303,0.0139324645833359,0.0796059533838447,1,0
"mp-758414_Mg","Mg0-1Ti3Fe2Co(PO4)6","Mg","Ti3Fe2Co(PO4)6","MgTi3Fe2Co(PO4)6",0.0278490869118002,0.65298441500001,59.0108741758328,192.327269825395,38.5331811523454,125.586709775484,0,0.027027027027027,0.0223889599305469,0.092285339031557,1,0
"mp-758164_Mg","Mg0-1Fe3Co2Sb(PO4)6","Mg","Fe3Co2Sb(PO4)6","MgFe3Co2Sb(PO4)6",0.0305397965383223,2.32626482,53.533659649225,190.979803602719,124.533469127845,444.269598451515,0,0.027027027027027,0.0624696307407246,0.0899426974999695,1,0
"mp-776011_Mg","Mg0-1Cr2Fe3Ni(PO4)6","Mg","Cr2Fe3Ni(PO4)6","MgCr2Fe3Ni(PO4)6",0.0412815721078623,1.64204825000001,57.9896614417967,196.116367225283,95.2218220885952,322.032537598635,0,0.027027027027027,0.0637434384722271,0.445978975675684,1,0
"mp-774917_Mg","Mg0-1VCr2Fe3(PO4)6","Mg","VCr2Fe3(PO4)6","MgVCr2Fe3(PO4)6",0.0148602022882038,2.07908628500001,58.4800925332692,194.198094132747,121.585158331451,403.754594084535,0,0.027027027027027,0.0635258447222231,0.392275664797268,1,0
"mp-760303_Mg","Mg0-1Mn3VCr2(PO4)6","Mg","Mn3VCr2(PO4)6","MgMn3VCr2(PO4)6",0.0251768948387887,2.56964190999999,58.6542032060502,194.178217171852,150.720298755922,498.96848485387,0,0.027027027027027,0.0821019831250069,0.407080855675735,1,0
"mp-774765_Mg","Mg0-1V3CoSn2(PO4)6","Mg","V3CoSn2(PO4)6","MgV3CoSn2(PO4)6",0.0730063547169404,2.53117082499999,51.3777475019128,175.024101167262,130.045855531058,443.015898546421,0,0.027027027027027,0.0838803660532399,0.0629585947860409,1,0
"mp-774339_Mg","Mg0-1Fe3Ni2Sb(PO4)6","Mg","Fe3Ni2Sb(PO4)6","MgFe3Ni2Sb(PO4)6",0.0387948163291256,1.60511948499998,53.559312950334,192.570970954704,85.9690968197929,309.09941772476,0,0.027027027027027,0.0171002056944456,0.0798417755878518,1,0
"mp-1217718_Li","Li0-0.5Tb2AlFeO6","Li","Tb2AlFeO6","LiTb4Al2(FeO6)2",0.0808837862303093,0.426823223333348,26.793757116085,191.914253253165,11.4361977774982,81.9134601771286,0,0.0476190476190476,0.0179092135625023,0.103339645803569,1,0
"mp-1212201_Li","Li0-0.5HoAg(WO4)2","Li","HoAg(WO4)2","LiHo2Ag2(WO4)4",0.0258802781584566,0.637362343333341,17.3597265521101,136.645951437847,11.0644359948789,87.0929838154401,0,0.04,0,0.113253670733325,1,0
"mp-1217907_Li","Li0-1TaNb(AgO3)2","Li","TaNb(AgO3)2","LiTaNb(AgO3)2",0.0513244560969972,0.723546843333343,45.2324251873639,328.39085919606,32.7277784606288,237.606169550834,0,0.0909090909090909,0.064398509961535,0.308905051177152,1,0
"mp-756662_Li","Li0-4Al3Cr3(SbO8)2","Li","Al3Cr3(SbO8)2","Li4Al3Cr3(SbO8)2",0.0544509081089908,4.55634702833333,140.283823989867,624.836603703929,639.181784559465,2846.97240248029,0,0.142857142857143,0.130429830572936,0.00276456977678485,1,0
"mp-768589_Li","Li2-3CuAsCO7","Li","Li2CuAsCO7","Li3CuAsCO7",0.0275411755145629,3.64289094833334,94.6055612477639,313.177427572824,344.637742731474,1140.87121612736,0.166666666666667,0.230769230769231,0.0435602580555541,0.0551620973076901,1,0
"mp-756295_Li","Li1-2VAsCO7","Li","LiVAsCO7","Li2VAsCO7",0.0682619736638135,3.29212539333333,101.616373684042,301.151770573436,334.533844183682,991.429391152101,0.0909090909090909,0.166666666666667,0.0480498625000072,0.039084540833338,1,0
"mp-768612_Li","Li1-2CrAsCO7","Li","LiCrAsCO7","Li2CrAsCO7",0.0117196961539556,4.49316955833334,101.211682903814,305.295359656824,454.761252571103,1371.74381631047,0.0909090909090909,0.166666666666667,0.0695732406734084,0.0261408555555525,1,0
"mp-770905_Li","Li1-3MnAsCO7","Li","LiMnAsCO7","Li3MnAsCO7",0.0160565930701939,3.62920687333334,195.140446087623,589.805418959139,708.205048206535,2140.52588041575,0.0909090909090909,0.230769230769231,0.0430479588636308,0.0604209011538472,2,0.733986560000005
"mp-756319_Li","Li2-3FeBPO7","Li","Li2FeBPO7","Li3FeBPO7",0.0307096028711231,5.48844851333333,116.301359890299,327.154486254851,638.314025788556,1795.57055371577,0.166666666666667,0.230769230769231,0.371065774315474,0.234128263214283,1,0
"mp-771029_Li","Li2-3FeBAsO7","Li","Li2FeBAsO7","Li3FeBAsO7",0.0428626407366204,4.01798410833333,97.6743176855232,309.410189088222,392.453856252733,1243.20522271289,0.166666666666667,0.230769230769231,0.0924992858630951,0.0915814788351623,1,0
"mp-771037_Li","Li2-3MnBAsO7","Li","Li2MnBAsO7","Li3MnBAsO7",0.0165204144418254,3.51955307333333,97.9982285801336,302.850486121151,344.909966580432,1065.89835918819,0.166666666666667,0.230769230769231,0.0797586561011867,0.0914146450412128,1,0
"mp-770902_Li","Li1-3FeAsCO7","Li","LiFeAsCO7","Li3FeAsCO7",0.0534303173926438,3.79779738333333,194.498261371361,609.094588414879,738.664988099037,2313.21783408452,0.0909090909090909,0.230769230769231,0.067163670454546,0.048485174615382,2,1.523843235
"mp-778018_Li","Li0-1CrB3(HO3)3","Li","CrB3(HO3)3","LiCrB3(HO3)3",0.0283628136324037,3.49289822708333,112.427734126475,234.113609045361,392.698633205361,817.735009970621,0,0.0588235294117647,0.0514405062812493,0.0976055717628261,1,0
"mp-757046_Li","Li2-3MnBPO7","Li","Li2MnBPO7","Li3MnBPO7",0.0140110711250878,3.60713874333333,116.760884859379,320.701173646422,421.172711482149,1156.81362849248,0.166666666666667,0.230769230769231,0.0720035761458373,0.0804415855649001,1,0
"mp-768575_Li","Li2-3VBPO7","Li","Li2VBPO7","Li3VBPO7",0.0582944199920039,3.10071072333333,118.829828982751,324.940194654422,368.45692497868,1007.54554600698,0.166666666666667,0.230769230769231,0.0914175841369103,0.0881907157692288,1,0
"mp-23637_Li","Li0-0.5VBiPbO5","Li","VBiPbO5","LiV2Bi2(PbO5)2",0.200677086105342,-1.85140926666666,24.3389004086928,144.040970831841,-45.0612657571309,-266.678788177732,0,0.0588235294117647,0.0174423000000008,0.258818478946083,1,0
"mp-768599_Li","Li1-2CuCSO7","Li","LiCuCSO7","Li2CuCSO7",0.0357573157313087,4.10198750333334,114.781749619866,323.197841773222,470.833302551426,1325.75350805806,0.0909090909090909,0.166666666666667,0.0600444885984848,0.0770650989583288,1,0
"mp-768607_Li","Li1-2CrCSO7","Li","LiCrCSO7","Li2CrCSO7",0.0403407578809598,2.31069335833334,120.754807151551,299.730867869571,279.027330871913,692.586125673706,0.0909090909090909,0.166666666666667,0.0373644643750026,0.106246713416784,1,0
"mp-1219209_Li","Li0-1Sm3Bi(Ru2O7)2","Li","Sm3Bi(Ru2O7)2","LiSm3Bi(Ru2O7)2",0.020229362802431,1.34787248333334,20.691762389368,156.12091305447,27.8898571563008,210.431082778996,0,0.0434782608695652,0.00594220008521251,0.0523905745923825,1,0
"mp-25456_Li","Li1-2CuPCO7","Li","LiCuPCO7","Li2CuPCO7",0.0171736016975688,4.62498962333334,115.320690042267,334.346743619152,533.356994801123,1546.35021983387,0.0909090909090909,0.166666666666667,0.0748340957575646,0.0339225097222302,1,0
"mp-772437_Li","Li0-5V3Bi2(PO4)6","Li","V3Bi2(PO4)6","Li5V3Bi2(PO4)6",0.072933733742921,3.05178366733334,114.01795251187,434.317452935007,347.958125258513,1325.44290930487,0,0.125,0.0900451001428664,0.0941700781041632,1,0
"mp-1192779_Li","Li0-0.5Cu2H4CO5","Li","Cu2H4CO5","LiCu4H8(CO5)2",0.0665990827289249,1.97205286333332,59.1377963927671,179.589049220558,116.622860707579,354.15909873871,0,0.04,0.163712064583333,0.203218734699999,1,0
"mp-776330_Li","Li4-6Cu2C4SO16","Li","Li4Cu2C4SO16","Li6Cu2C4SO16",0.00470652777559999,4.09904137833333,106.178919599521,307.799935328155,435.231784945165,1261.68467115843,0.148148148148148,0.206896551724138,0.0866248726234575,0.0609166818103422,1,0
"mp-770599_Li","Li4-6Fe2C4SO16","Li","Li4Fe2C4SO16","Li6Fe2C4SO16",0.0357214721166073,3.48850426833333,109.520262970442,299.195371042874,382.061904841375,1043.74432894864,0.148148148148148,0.206896551724138,0.0688385584259263,0.0503301102586242,1,0
"mp-759255_Li","Li1-2CoH8(CO5)2","Li","LiCoH8(CO5)2","Li2CoH8(CO5)2",0.048371599152101,4.67178072333335,101.178092028824,218.918868972955,472.681859963907,1022.74095204179,0.0454545454545455,0.0869565217391304,0.0650636431249962,0.0253456902173932,1,0
"mp-770604_Li","Li0-2CoH8(CO5)2","Li","CoH8(CO5)2","Li2CoH8(CO5)2",0.0313326586497076,3.43161131583334,202.356184057648,432.006606275664,694.407771041079,1482.47875861033,0,0.0869565217391304,0.0460660922023797,0.0877246271739143,1,0
"mp-770369_Li","Li1-2NiCSO7","Li","LiNiCSO7","Li2NiCSO7",0.00505304816222973,4.43648229333333,117.217776166499,320.638479991115,520.034588426583,1422.5069390419,0.0909090909090909,0.166666666666667,0.0664982169318238,0.0610680622916648,1,0
"mp-771912_Li","Li4-4.5Cr2C4SO16","Li","Li4Cr2C4SO16","Li9Cr4C8(SO16)2",0.00938816336736426,2.13272295333332,28.432065805736,74.6987705842109,60.6377193545766,159.311782610726,0.148148148148148,0.163636363636364,0.0675967647222224,0.0764403694135689,1,0
"mp-768606_Li","Li2-3MnSiCO7","Li","Li2MnSiCO7","Li3MnSiCO7",0.0138957986193253,3.70096299333332,117.626170610816,326.20124720293,435.330104478141,1207.25874427722,0.166666666666667,0.230769230769231,0.0676894402083335,0.0413415100392553,1,0
"mp-771387_Li","Li4-6Mn2C4SO16","Li","Li4Mn2C4SO16","Li6Mn2C4SO16",0.00384968848819356,3.88564301833333,109.927669930896,291.743060657213,427.139683188637,1133.6093867899,0.148148148148148,0.206896551724138,0.0679140189815097,0.0510550454310312,1,0
"mp-776423_Li","Li4-6Ni2C4SO16","Li","Li4Ni2C4SO16","Li6Ni2C4SO16",0.0604814937324318,4.84406126333332,108.260162039395,311.341520222295,524.418857297223,1508.15739777613,0.148148148148148,0.206896551724138,0.0959893810185184,0.0373769000862065,1,0
"mp-770901_Li","Li0-2FeCSO7","Li","FeCSO7","Li2FeCSO7",0.0240160478056797,4.06049874083334,237.392906909159,609.542330381135,963.933599587406,2475.04586499722,0,0.166666666666667,0.0893433334166662,0.0665781064583379,2,1.16227070499998
"mp-769201_Li","Li0-1CuHCO4","Li","CuHCO4","LiCuHCO4",0.03929766602301,3.45099833333333,181.700965655832,455.310224680338,627.049729643331,1571.27482652147,0,0.125,0.0445513662500021,0.0842198393229161,1,0
"mp-770822_Li","Li2-3FeSiCO7","Li","Li2FeSiCO7","Li3FeSiCO7",0.0188603115945858,2.16879177333333,117.159823156863,327.147991170439,254.095260627791,709.515871912972,0.166666666666667,0.230769230769231,0.0988660710416642,0.214436383269219,1,0
"mp-25398_Li","Li1-2PWCO7","Li","LiPWCO7","Li2PWCO7",0.0234964559133741,2.38730163333333,75.9889686938381,303.344689707201,181.408589078115,724.175273200991,0.0909090909090909,0.166666666666667,0.0771060454545403,0.101023441934526,1,0
"mp-770515_Li","Li4-6Co2C4SO16","Li","Li4Co2C4SO16","Li6Co2C4SO16",0.0421681796282578,4.47760642083334,108.155401382218,305.6116431674,484.277319676826,1368.40865572778,0.148148148148148,0.206896551724138,0.0845019968518441,0.0424948061206889,1,0
"mp-771916_Li","Li0-2NiH8(CO5)2","Li","NiH8(CO5)2","Li2NiH8(CO5)2",0.0259104918302668,4.39223620833333,202.539532665583,445.276616470765,889.601468992688,1955.76007758705,0,0.0869565217391304,0.0859308614285696,0.052191957173914,1,0
"mp-556603_Li","Li0-1FeWClO4","Li","FeWClO4","LiFeWClO4",0.0094357630180979,3.38976621833334,77.4437830970481,341.960854708917,262.516319762308,1159.16735328468,0,0.125,0.0705420664285681,0.0369252243749987,1,0
"mp-25455_Li","Li1.5-2.5CrPCO7","Li","Li3Cr2P2(CO7)2","Li5Cr2P2(CO7)2",0.0391917456052433,3.26281525833335,119.474065469845,318.829529758208,389.821803790129,1040.28185450233,0.130434782608696,0.2,0.0481025420289729,0.0544126942375014,2,3.17500408000006
"mp-771972_Li","Li1-2CoCSO7","Li","LiCoCSO7","Li2CoCSO7",0.0255226923729914,4.22463590083334,117.094972013834,312.406833096579,494.683622576717,1319.80512276546,0.0909090909090909,0.166666666666667,0.0621670352272723,0.0618761570833275,1,0
"mp-25454_Li","Li1-3CoPCO7","Li","LiCoPCO7","Li3CoPCO7",0.0353331737967322,4.14651517833334,228.35380143242,656.26324083175,946.872503669646,2721.20548909108,0.0909090909090909,0.230769230769231,0.0537871563636321,0.0392959319230775,2,0.0898764700000072
"mp-1103690_Li","Li0-0.5LuWClO4","Li","LuWClO4","LiLu2W2(ClO4)2",0.0160400100528746,1.78423496333334,29.0230128352204,185.432101458866,51.7838742418725,330.854438747283,0,0.0666666666666667,0.0400497936904749,0.105664314431625,1,0
"mp-769578_Li","Li4-6V2C4SO16","Li","Li4V2C4SO16","Li6V2C4SO16",0.0272834577669412,2.56115749333333,111.759638091267,296.389854908948,286.23403454967,759.10109784803,0.148148148148148,0.206896551724138,0.0640590262037088,0.0682516808822919,1,0
"mp-23123_Li","Li0-1FeMoClO4","Li","FeMoClO4","LiFeMoClO4",0.00586280168213138,3.42946361833333,103.810651876909,345.746493935474,356.014853807325,1185.72502211802,0,0.125,0.0174698260833317,0,1,0
"mp-25400_Li","Li1-3TiPCO7","Li","LiTiPCO7","Li3TiPCO7",0.100540100729593,1.08358704583334,239.651716823794,630.646356346991,259.683495861983,683.360222239595,0.0909090909090909,0.230769230769231,0.0249329972727299,0.278663796249999,2,0.787046074999992
"mp-769581_Li","Li0-4Mn3Cr2Co3O16","Li","Mn3Cr2Co3O16","Li4Mn3Cr2Co3O16",0.112759035621883,4.49175161083332,146.986231142182,647.621251293976,660.225640503214,2908.95379870961,0,0.142857142857143,0.128989214479164,0.0529238152678575,1,0
"mp-776269_Li","Li0-1Mn3Cr3(CoO8)2","Li","Mn3Cr3(CoO8)2","Li10Mn3Cr3(CoO8)2",0.210981057496818,3.13443127633333,350.772943974597,1442.46289989859,1099.4736864855,4521.30082839262,0,0.294117647058824,0.102122035937499,0.0739955232941165,2,1.62080847833333
"mp-25396_Li","Li1-3NiPCO7","Li","LiNiPCO7","Li3NiPCO7",0.0424815637008362,4.95646085708334,228.587314776906,666.420138178285,1132.98407811752,3303.08532925274,0.0909090909090909,0.230769230769231,0.178301271136368,0.0372147051923086,2,1.2005602025
"mp-757903_Li","Li0-4Mn2Cr3Co3O16","Li","Mn2Cr3Co3O16","Li4Mn2Cr3Co3O16",0.0376307126147015,4.00920934333334,147.581515378731,668.460967689203,591.685190359702,2679.9999573132,0,0.142857142857143,0.0815410341666647,0.0760120221258456,1,0
"mp-757602_Li","Li0-4Cr3Co(PO4)4","Li","Cr3Co(PO4)4","Li4Cr3Co(PO4)4",0.122554234101646,3.05159575083333,172.198728172021,580.69699065275,525.480907188642,1772.05246919763,0,0.142857142857143,0.0443678870833324,0.0368076371428518,1,0
"mp-757879_Li","Li0-4Cr3Co3(SbO8)2","Li","Cr3Co3(SbO8)2","Li4Cr3Co3(SbO8)2",0.0653584378689676,4.36718117333333,124.649024205794,626.593130735067,544.364871785915,2736.44572388618,0,0.142857142857143,0.10002026000002,0.0288106963392929,1,0
"mp-774310_Li","Li4-1Cr2Fe3Co3O16","Li","Li4Cr2Fe3Co3O16","Li10Cr2Fe3Co3O16",0.12340604830081,2.66900241,207.836676789615,881.55777340148,554.716591237872,2352.87982176278,0.142857142857143,0.294117647058824,0.893993173750006,0.811034982558826,1,0
"mp-770859_Li","Li0-4Mn3Co3(CuO8)2","Li","Mn3Co3(CuO8)2","Li4Mn3Co3(CuO8)2",0.100713511970609,2.92217176583334,142.473895601877,653.40816679584,416.33319509609,1909.37089657572,0,0.142857142857143,0.0792892328645838,0.234147022544643,1,0
"mp-754499_Li","Li0-2MnCSO7","Li","MnCSO7","Li2MnCSO7",0.0805789983156533,4.26461719333333,238.350278089502,594.528919082146,1016.47269397627,2535.4382502516,0,0.166666666666667,0.087316613750005,0.0681243956250066,2,1.25785696000001
